Case Number,Primary Type,Arrest,Latitude,Longitude,Date
JJ100271,CRIMINAL DAMAGE,No,41.77682499,-87.67263435,01/01/2025 5:00:00 AM
JJ100290,CRIMINAL DAMAGE,No,41.7593501,-87.61514544,01/01/2025 5:00:00 AM
JJ100316,ASSAULT,No,41.87691232,-87.70109356,01/01/2025 5:00:00 AM
JJ100323,BATTERY,No,41.876978,-87.68142614,01/01/2025 5:00:00 AM
JJ100358,CRIMINAL DAMAGE,No,41.69801473,-87.68874393,01/01/2025 5:00:00 AM
JJ100398,PUBLIC PEACE VIOLATION,No,41.86403585,-87.65904234,01/01/2025 5:00:00 AM
JJ100427,BATTERY,No,41.75219286,-87.66233974,01/01/2025 5:00:00 AM
JJ100630,MOTOR VEHICLE THEFT,No,41.97415737,-87.84519891,01/01/2025 5:00:00 AM
JJ100845,CRIMINAL DAMAGE,No,41.89014113,-87.75175248,01/01/2025 5:00:00 AM
JJ100976,THEFT,No,41.82310096,-87.60270789,01/01/2025 5:00:00 AM
JJ100274,BATTERY,No,41.69639451,-87.61191371,01/01/2025 5:01:00 AM
JJ100277,CRIMINAL DAMAGE,No,41.86008472,-87.71523832,01/01/2025 5:12:00 AM
JJ100291,ASSAULT,Yes,41.92149524,-87.72913075,01/01/2025 5:21:00 AM
JJ100299,BATTERY,Yes,41.78145172,-87.73627692,01/01/2025 5:21:00 AM
JJ100283,CRIMINAL DAMAGE,No,41.76099868,-87.64186533,01/01/2025 5:22:00 AM
JJ100284,BATTERY,No,41.99047455,-87.69381331,01/01/2025 5:30:00 AM
JJ100311,BATTERY,No,41.84190849,-87.72326688,01/01/2025 5:30:00 AM
JJ100319,CRIMINAL DAMAGE,No,41.8061986,-87.65639576,01/01/2025 5:30:00 AM
JJ100320,CRIMINAL DAMAGE,No,41.7510331,-87.55059255,01/01/2025 5:30:00 AM
JJ100324,BATTERY,No,41.96362449,-87.65355528,01/01/2025 5:30:00 AM
JJ100285,ROBBERY,No,41.76844049,-87.64083234,01/01/2025 5:40:00 AM
JJ100328,WEAPONS VIOLATION,No,41.93669952,-87.77041572,01/01/2025 5:49:00 AM
JJ100501,BATTERY,No,41.81607864,-87.61977619,01/01/2025 5:55:00 AM
JJ100399,CRIMINAL DAMAGE,No,41.93787646,-87.7408955,01/01/2025 5:58:00 AM
JJ100352,BATTERY,No,41.94020203,-87.78247746,01/01/2025 6:00:00 AM
JJ100771,CRIMINAL DAMAGE,No,41.98926267,-87.69449491,01/01/2025 6:00:00 AM
JJ100874,BURGLARY,No,41.89544216,-87.62816768,01/01/2025 6:00:00 AM
JJ100293,HOMICIDE,No,41.85053049,-87.71496693,01/01/2025 6:10:00 AM
JJ100303,BATTERY,No,41.88091724,-87.7681478,01/01/2025 6:15:00 AM
JJ100304,CRIMINAL DAMAGE,No,41.79895758,-87.65985703,01/01/2025 6:15:00 AM
JJ100341,ASSAULT,No,41.82965153,-87.6144519,01/01/2025 6:15:00 AM
JJ100297,THEFT,No,41.88899385,-87.62693483,01/01/2025 6:20:00 AM
JJ100302,BATTERY,No,41.77170286,-87.70118564,01/01/2025 6:30:00 AM
JJ100353,CRIMINAL DAMAGE,No,41.88096062,-87.75263994,01/01/2025 6:30:00 AM
JJ100409,BATTERY,No,41.87665557,-87.71085966,01/01/2025 6:30:00 AM
JJ100450,BATTERY,No,41.79701741,-87.71400002,01/01/2025 6:30:00 AM
JJ100307,THEFT,No,41.86970721,-87.63049562,01/01/2025 6:34:00 AM
JJ100314,BATTERY,No,41.86686054,-87.66765497,01/01/2025 6:35:00 AM
JJ100335,PUBLIC PEACE VIOLATION,No,41.90005234,-87.62147576,01/01/2025 6:45:00 AM
JJ100731,THEFT,No,41.8920029,-87.62537381,01/01/2025 7:00:00 AM
JJ101765,THEFT,No,41.87443995,-87.63662335,01/01/2025 7:00:00 AM
JJ101905,CRIMINAL DAMAGE,No,41.65143133,-87.52725823,01/01/2025 7:00:00 AM
JJ100403,BATTERY,No,41.90430101,-87.62869102,01/01/2025 7:10:00 AM
JJ100344,BATTERY,No,41.76617334,-87.66628122,01/01/2025 7:30:00 AM
JJ100338,CRIMINAL DAMAGE,No,41.89984183,-87.72990794,01/01/2025 7:42:00 AM
JJ100825,THEFT,No,41.87418845,-87.63362259,01/01/2025 7:43:00 AM
JJ100342,CRIMINAL TRESPASS,No,41.8962169,-87.72734157,01/01/2025 7:45:00 AM
JJ100387,MOTOR VEHICLE THEFT,No,41.77872339,-87.71849131,01/01/2025 7:45:00 AM
JJ101294,BATTERY,No,41.97335805,-87.65168294,01/01/2025 7:51:00 AM
JJ100392,BATTERY,No,41.77299898,-87.57647854,01/01/2025 8:00:00 AM
JJ100474,CRIMINAL DAMAGE,No,41.75062129,-87.60394815,01/01/2025 8:00:00 AM
JJ100736,THEFT,No,41.74407508,-87.65113448,01/01/2025 8:00:00 AM
JJ100924,OTHER OFFENSE,No,41.92524181,-87.70723472,01/01/2025 8:00:00 AM
JJ101229,CRIMINAL DAMAGE,No,41.7743882,-87.63733694,01/01/2025 8:00:00 AM
JJ104014,CRIMINAL DAMAGE,No,41.74441565,-87.65721735,01/01/2025 8:00:00 AM
JJ108137,THEFT,No,41.86920189,-87.67058988,01/01/2025 8:00:00 AM
JJ100359,BATTERY,Yes,41.85665403,-87.68432692,01/01/2025 8:06:00 AM
JJ100365,DECEPTIVE PRACTICE,No,41.91232419,-87.74985746,01/01/2025 8:10:00 AM
JJ100371,THEFT,No,41.77381125,-87.72263684,01/01/2025 8:10:00 AM
JJ101011,OTHER OFFENSE,No,41.69714014,-87.6183682,01/01/2025 8:10:00 AM
JJ100366,BATTERY,No,41.79170828,-87.65724131,01/01/2025 8:13:00 AM
JJ100363,CRIMINAL DAMAGE,No,41.85158947,-87.72157091,01/01/2025 8:14:00 AM
JJ100360,CRIMINAL DAMAGE,No,41.74627759,-87.66211918,01/01/2025 8:15:00 AM
JJ100380,BATTERY,No,41.90457987,-87.6406966,01/01/2025 8:15:00 AM
JJ100431,THEFT,No,41.75932109,-87.6263979,01/01/2025 8:15:00 AM
JJ100411,ASSAULT,No,41.66972042,-87.62841488,01/01/2025 8:16:00 AM
JJ100395,ASSAULT,Yes,41.66972042,-87.62841488,01/01/2025 8:19:00 AM
JJ100378,THEFT,Yes,41.73775077,-87.60485591,01/01/2025 8:20:00 AM
JJ100383,BATTERY,No,41.81772634,-87.62305957,01/01/2025 8:30:00 AM
JJ100524,THEFT,No,41.82823536,-87.61927062,01/01/2025 8:30:00 AM
JJ112741,OTHER OFFENSE,No,41.84182518,-87.62329222,01/01/2025 8:30:00 AM
JJ108895,OTHER OFFENSE,No,41.85472587,-87.69184186,01/01/2025 8:32:00 AM
JJ100376,ROBBERY,No,41.92974382,-87.68427378,01/01/2025 8:33:00 AM
JJ100405,BATTERY,No,41.76252591,-87.66860619,01/01/2025 8:36:00 AM
JJ101000,OTHER OFFENSE,No,41.99738778,-87.78459653,01/01/2025 8:38:00 AM
JJ100386,OTHER OFFENSE,No,41.99738778,-87.78459653,01/01/2025 8:40:00 AM
JJ100443,THEFT,No,41.96203282,-87.71316934,01/01/2025 8:45:00 AM
JJ100401,DECEPTIVE PRACTICE,Yes,41.8958431,-87.66728429,01/01/2025 8:46:00 AM
JJ100382,CRIMINAL DAMAGE,No,41.90091536,-87.71811393,01/01/2025 8:46:00 AM
JJ100404,ROBBERY,No,41.8804821,-87.74650082,01/01/2025 8:55:00 AM
JJ100390,CRIMINAL DAMAGE,No,41.75171416,-87.64040747,01/01/2025 9:00:00 AM
JJ107059,THEFT,No,41.99617476,-87.73619442,01/01/2025 9:00:00 AM
JJ109749,BATTERY,No,41.98340627,-87.76711723,01/01/2025 9:00:00 AM
JJ112747,DECEPTIVE PRACTICE,No,41.7911205,-87.7280061,01/01/2025 9:00:00 AM
JJ112770,DECEPTIVE PRACTICE,No,41.79270693,-87.72804984,01/01/2025 9:00:00 AM
JJ117602,OTHER OFFENSE,No,41.89476208,-87.69288851,01/01/2025 9:00:00 AM
JJ118069,OTHER OFFENSE,No,41.90820624,-87.76708057,01/01/2025 9:00:00 AM
JJ126613,OTHER OFFENSE,No,41.87242669,-87.65327411,01/01/2025 9:00:00 AM
JJ129972,OTHER OFFENSE,No,41.92275983,-87.77567895,01/01/2025 9:00:00 AM
JJ133664,OTHER OFFENSE,No,41.85574078,-87.72608302,01/01/2025 9:00:00 AM
JJ141854,THEFT,No,41.7637162,-87.66375185,01/01/2025 9:00:00 AM
JJ100435,WEAPONS VIOLATION,No,41.79152163,-87.65723594,01/01/2025 9:08:00 AM
JJ100408,THEFT,No,41.89089895,-87.71251735,01/01/2025 9:16:00 AM
JJ100429,BATTERY,No,41.7779135,-87.71129485,01/01/2025 9:24:00 AM
JJ100439,CRIMINAL DAMAGE,No,41.79222978,-87.61916067,01/01/2025 9:24:00 AM
JJ100419,BATTERY,No,41.76693287,-87.62491408,01/01/2025 9:25:00 AM
JJ100441,WEAPONS VIOLATION,No,41.88543054,-87.72498668,01/01/2025 9:27:00 AM
JJ100440,WEAPONS VIOLATION,No,41.90192435,-87.71897115,01/01/2025 9:30:00 AM
JJ100444,MOTOR VEHICLE THEFT,No,41.86647573,-87.77293391,01/01/2025 9:30:00 AM
JJ100447,BATTERY,No,41.82900365,-87.64031209,01/01/2025 9:30:00 AM
JJ100451,THEFT,No,41.87841598,-87.67901371,01/01/2025 9:30:00 AM
JJ102452,BATTERY,No,41.74681152,-87.60384103,01/01/2025 9:30:00 AM
JJ100436,BATTERY,Yes,41.88566463,-87.7532547,01/01/2025 9:37:00 AM
JJ100462,BATTERY,No,41.75143831,-87.65861322,01/01/2025 9:39:00 AM
JJ100611,THEFT,No,41.88465026,-87.62791546,01/01/2025 9:41:00 AM
JJ100465,BATTERY,Yes,41.73324471,-87.54700198,01/01/2025 10:00:00 AM
JJ100475,BATTERY,No,41.77959884,-87.60836779,01/01/2025 10:00:00 AM
JJ100483,CRIMINAL DAMAGE,No,41.81174132,-87.66991334,01/01/2025 10:00:00 AM
JJ100499,ASSAULT,No,41.96964281,-87.66105904,01/01/2025 10:00:00 AM
JJ100530,BATTERY,No,41.77905591,-87.69740311,01/01/2025 10:00:00 AM
JJ100547,BATTERY,No,41.85068169,-87.64643528,01/01/2025 10:00:00 AM
JJ100725,BATTERY,No,41.88789622,-87.63728144,01/01/2025 10:00:00 AM
JJ100469,BATTERY,No,41.6893125,-87.53528316,01/01/2025 10:03:00 AM
JJ102395,THEFT,No,41.9417486,-87.66871808,01/01/2025 10:07:00 AM
JJ100489,BATTERY,No,41.90091387,-87.75206615,01/01/2025 10:17:00 AM
JJ100502,ASSAULT,No,41.73634525,-87.62319855,01/01/2025 10:30:00 AM
JJ100522,CRIMINAL DAMAGE,No,41.6902097,-87.61820697,01/01/2025 10:30:00 AM
JJ100540,BATTERY,No,41.80318162,-87.58543202,01/01/2025 10:30:00 AM
JJ100640,BATTERY,No,41.74870362,-87.65187336,01/01/2025 10:30:00 AM
JJ108984,CRIMINAL DAMAGE,No,41.84356574,-87.64184683,01/01/2025 10:30:00 AM
JJ100498,CRIMINAL DAMAGE,Yes,41.8069145,-87.60431865,01/01/2025 10:31:00 AM
JJ100525,CRIMINAL TRESPASS,No,41.91689489,-87.74908466,01/01/2025 10:50:00 AM
JJ106080,THEFT,No,41.83671306,-87.64867635,01/01/2025 10:55:00 AM
JJ100528,BATTERY,No,41.92275366,-87.75610471,01/01/2025 10:58:00 AM
JJ103922,THEFT,No,41.88955848,-87.74672625,01/01/2025 10:59:00 AM
JJ100495,CRIMINAL DAMAGE,No,41.74877288,-87.60026418,01/01/2025 11:00:00 AM
JJ100510,CRIMINAL DAMAGE,No,41.9013894,-87.72260552,01/01/2025 11:00:00 AM
JJ100513,BATTERY,No,41.67817836,-87.66138134,01/01/2025 11:00:00 AM
JJ100515,MOTOR VEHICLE THEFT,No,41.72540932,-87.57055703,01/01/2025 11:00:00 AM
JJ100516,THEFT,No,41.85317646,-87.69548752,01/01/2025 11:00:00 AM
JJ100756,CRIMINAL DAMAGE,No,41.87020387,-87.73777582,01/01/2025 11:00:00 AM
JJ100810,BATTERY,No,41.77917619,-87.68943499,01/01/2025 11:00:00 AM
JJ102469,BATTERY,No,41.90588495,-87.75503339,01/01/2025 11:00:00 AM
JJ109430,BURGLARY,No,41.93099356,-87.73922826,01/01/2025 11:00:00 AM
JJ134554,OTHER OFFENSE,No,41.99140428,-87.65685365,01/01/2025 11:00:00 AM
JJ100511,ROBBERY,No,41.75833191,-87.65394127,01/01/2025 11:05:00 AM
JJ100519,CRIMINAL DAMAGE,No,41.8828373,-87.70211846,01/01/2025 11:10:00 AM
JJ100526,BATTERY,No,41.84429182,-87.72144959,01/01/2025 11:10:00 AM
JJ100520,ASSAULT,No,41.89994434,-87.71768246,01/01/2025 11:17:00 AM
JJ100552,BATTERY,No,41.88895519,-87.714905,01/01/2025 11:24:00 AM
JJ100625,MOTOR VEHICLE THEFT,Yes,41.98891352,-87.78398514,01/01/2025 11:30:00 AM
JJ100587,THEFT,No,41.79370523,-87.69300809,01/01/2025 11:30:00 AM
JJ100701,ASSAULT,No,41.66466002,-87.55405873,01/01/2025 11:30:00 AM
JJ100705,OTHER OFFENSE,No,41.7496922,-87.70544374,01/01/2025 11:33:00 AM
JJ100574,BATTERY,Yes,41.91706113,-87.68739311,01/01/2025 11:39:00 AM
JJ100550,CRIMINAL DAMAGE,No,41.88570208,-87.64203164,01/01/2025 11:41:00 AM
JJ107183,CRIMINAL DAMAGE,No,41.86549923,-87.7056409,01/01/2025 11:59:00 AM
JJ100576,CRIMINAL DAMAGE,No,41.8642765,-87.65983278,01/01/2025 12:00:00 PM
JJ100583,OFFENSE INVOLVING CHILDREN,No,41.69283384,-87.60431945,01/01/2025 12:00:00 PM
JJ100634,BATTERY,No,41.8169813,-87.63357065,01/01/2025 12:00:00 PM
JJ100791,CRIMINAL DAMAGE,No,41.80255406,-87.66480738,01/01/2025 12:00:00 PM
JJ100991,BATTERY,No,41.92603539,-87.6495889,01/01/2025 12:00:00 PM
JJ101381,THEFT,No,41.87471598,-87.67647753,01/01/2025 12:00:00 PM
JJ101531,DECEPTIVE PRACTICE,No,41.87035519,-87.63055093,01/01/2025 12:00:00 PM
JJ104619,THEFT,No,42.00865481,-87.6889068,01/01/2025 12:00:00 PM
JJ109012,ASSAULT,No,41.89255909,-87.62345046,01/01/2025 12:00:00 PM
JJ109755,DECEPTIVE PRACTICE,No,41.90054693,-87.63363243,01/01/2025 12:00:00 PM
JJ119631,CRIMINAL DAMAGE,No,41.85702689,-87.65482484,01/01/2025 12:00:00 PM
JJ123800,THEFT,No,41.98407007,-87.76650079,01/01/2025 12:00:00 PM
JJ124696,DECEPTIVE PRACTICE,No,41.95355259,-87.64790523,01/01/2025 12:00:00 PM
JJ132186,THEFT,No,42.0149119,-87.6711289,01/01/2025 12:00:00 PM
JJ100607,BATTERY,No,41.86167156,-87.7189418,01/01/2025 12:15:00 PM
JJ100598,THEFT,Yes,41.89364666,-87.63117714,01/01/2025 12:20:00 PM
JJ100602,THEFT,No,41.97681473,-87.65988032,01/01/2025 12:20:00 PM
JJ100573,WEAPONS VIOLATION,No,41.74694051,-87.60384324,01/01/2025 12:22:00 PM
JJ100617,BATTERY,No,41.95523661,-87.65097536,01/01/2025 12:25:00 PM
JJ100622,ASSAULT,No,41.80967831,-87.59363893,01/01/2025 12:30:00 PM
JJ100664,SEX OFFENSE,No,41.69256976,-87.62439788,01/01/2025 12:32:00 PM
JJ100637,CRIMINAL DAMAGE,No,41.98765818,-87.66665543,01/01/2025 12:35:00 PM
JJ100615,THEFT,No,41.87782218,-87.65518141,01/01/2025 12:39:00 PM
JJ100624,BATTERY,No,42.0225357,-87.67359287,01/01/2025 12:39:00 PM
JJ100636,THEFT,No,41.86698884,-87.65720501,01/01/2025 12:41:00 PM
JJ100656,ASSAULT,Yes,41.65221844,-87.6188725,01/01/2025 12:49:00 PM
JJ140681,DECEPTIVE PRACTICE,No,41.97631261,-87.79392373,01/01/2025 12:50:00 PM
JJ100660,OTHER OFFENSE,No,41.88652124,-87.61717865,01/01/2025 12:54:00 PM
JJ100679,NARCOTICS,Yes,41.87963044,-87.73672989,01/01/2025 12:55:00 PM
JJ100718,WEAPONS VIOLATION,No,41.80482933,-87.61134775,01/01/2025 12:55:00 PM
JJ100638,BATTERY,Yes,41.81135749,-87.66382816,01/01/2025 12:57:00 PM
JJ100782,THEFT,No,41.74722246,-87.56008958,01/01/2025 1:00:00 PM
JJ100972,THEFT,No,41.75050724,-87.58831222,01/01/2025 1:00:00 PM
JJ101079,THEFT,No,41.77608083,-87.60709126,01/01/2025 1:00:00 PM
JJ102367,ASSAULT,No,41.95393105,-87.706443,01/01/2025 1:00:00 PM
JJ103605,THEFT,No,41.77280429,-87.57525273,01/01/2025 1:00:00 PM
JJ137809,OTHER OFFENSE,No,41.90385192,-87.73371997,01/01/2025 1:00:00 PM
JJ100732,DECEPTIVE PRACTICE,No,41.76831052,-87.62491725,01/01/2025 1:06:00 PM
JJ100644,BATTERY,No,41.87667013,-87.75402637,01/01/2025 1:10:00 PM
JJ101446,DECEPTIVE PRACTICE,No,41.76831052,-87.62491725,01/01/2025 1:20:00 PM
JJ102191,OTHER OFFENSE,No,41.87777769,-87.65787709,01/01/2025 1:20:00 PM
JJ100714,CRIMINAL DAMAGE,No,41.77106444,-87.57276577,01/01/2025 1:21:00 PM
JJ100666,CRIMINAL DAMAGE,No,41.73692204,-87.55141977,01/01/2025 1:30:00 PM
JJ100667,OFFENSE INVOLVING CHILDREN,No,41.9334052,-87.80658617,01/01/2025 1:30:00 PM
JJ100681,BATTERY,No,41.71737434,-87.63583168,01/01/2025 1:30:00 PM
JJ101565,DECEPTIVE PRACTICE,No,41.8650246,-87.62409656,01/01/2025 1:30:00 PM
JJ108220,DECEPTIVE PRACTICE,No,41.73934305,-87.66973569,01/01/2025 1:30:00 PM
JJ100694,ASSAULT,No,41.9861092,-87.67308633,01/01/2025 1:45:00 PM
JJ100704,BATTERY,No,41.69012998,-87.60594263,01/01/2025 1:49:00 PM
JJ100724,NARCOTICS,No,41.9027387,-87.71833152,01/01/2025 1:49:00 PM
JJ100700,CRIMINAL DAMAGE,No,42.02160663,-87.67189485,01/01/2025 1:55:00 PM
JJ100744,WEAPONS VIOLATION,Yes,41.73666285,-87.55003063,01/01/2025 1:57:00 PM
JJ100894,DECEPTIVE PRACTICE,No,41.91030206,-87.68885364,01/01/2025 1:57:00 PM
JJ100753,ASSAULT,No,41.74703542,-87.60021432,01/01/2025 2:00:00 PM
JJ100757,BATTERY,No,41.81523625,-87.66637397,01/01/2025 2:00:00 PM
JJ100787,BATTERY,No,41.93566113,-87.72708592,01/01/2025 2:00:00 PM
JJ100789,THEFT,No,41.88146144,-87.62080083,01/01/2025 2:00:00 PM
JJ102321,THEFT,No,41.86638483,-87.63921831,01/01/2025 2:00:00 PM
JJ107027,ASSAULT,No,41.74511452,-87.60627874,01/01/2025 2:00:00 PM
JJ117328,THEFT,No,41.8069145,-87.60431865,01/01/2025 2:00:00 PM
JJ125837,OTHER OFFENSE,No,41.89677291,-87.62146443,01/01/2025 2:00:00 PM
JJ100596,HOMICIDE,No,41.7567702,-87.65390643,01/01/2025 2:06:00 PM
JJ100734,NARCOTICS,Yes,41.88548754,-87.72642205,01/01/2025 2:10:00 PM
JJ100712,BATTERY,No,41.88365186,-87.75518618,01/01/2025 2:15:00 PM
JJ100713,CRIMINAL TRESPASS,No,41.86133518,-87.62569018,01/01/2025 2:15:00 PM
JJ100728,NARCOTICS,Yes,41.99631787,-87.78409069,01/01/2025 2:21:00 PM
JJ100737,BATTERY,Yes,41.85519055,-87.6238712,01/01/2025 2:28:00 PM
JJ100811,BATTERY,No,41.68850513,-87.60590968,01/01/2025 2:30:00 PM
JJ100820,SEX OFFENSE,No,41.91099689,-87.78226205,01/01/2025 2:30:00 PM
JJ101231,MOTOR VEHICLE THEFT,No,41.8231529,-87.71177438,01/01/2025 2:30:00 PM
JJ100735,BATTERY,No,41.68797702,-87.66585581,01/01/2025 2:43:00 PM
JJ131281,BATTERY,No,41.79398198,-87.59165581,01/01/2025 2:45:00 PM
JJ100752,MOTOR VEHICLE THEFT,No,41.9974048,-87.70847397,01/01/2025 2:52:00 PM
JJ100785,ASSAULT,No,41.86815228,-87.77177012,01/01/2025 2:53:00 PM
JJ100745,ASSAULT,No,41.78627481,-87.70163652,01/01/2025 2:55:00 PM
JJ100750,ASSAULT,No,41.93695829,-87.75023205,01/01/2025 2:56:00 PM
JJ100987,DECEPTIVE PRACTICE,No,41.97704348,-87.76899404,01/01/2025 3:00:00 PM
JJ102578,THEFT,No,41.99730141,-87.66667987,01/01/2025 3:00:00 PM
JJ102783,ASSAULT,No,41.90376216,-87.6402536,01/01/2025 3:00:00 PM
JJ102804,OFFENSE INVOLVING CHILDREN,No,41.87695471,-87.73618563,01/01/2025 3:00:00 PM
JJ100777,ASSAULT,No,41.79294245,-87.74862015,01/01/2025 3:05:00 PM
JJ100843,BATTERY,Yes,42.0107181,-87.68252395,01/01/2025 3:06:00 PM
JJ100775,BATTERY,Yes,41.87567932,-87.62657476,01/01/2025 3:16:00 PM
JJ100779,THEFT,No,41.87449888,-87.71395753,01/01/2025 3:16:00 PM
JJ100773,BATTERY,No,41.87802111,-87.64160403,01/01/2025 3:17:00 PM
JJ100806,BATTERY,Yes,41.74145726,-87.6493301,01/01/2025 3:20:00 PM
JJ100788,CRIMINAL TRESPASS,No,41.88580514,-87.68026774,01/01/2025 3:22:00 PM
JJ100795,CRIMINAL TRESPASS,No,41.88475805,-87.62625437,01/01/2025 3:30:00 PM
JJ100807,BATTERY,No,41.86621554,-87.72193079,01/01/2025 3:30:00 PM
JJ101339,BURGLARY,No,41.88290861,-87.69515884,01/01/2025 3:30:00 PM
JJ101374,THEFT,No,41.97618213,-87.87642115,01/01/2025 3:30:00 PM
JJ101629,THEFT,No,41.8945443,-87.62274532,01/01/2025 3:30:00 PM
JJ101640,ASSAULT,No,41.73665183,-87.57207277,01/01/2025 3:30:00 PM
JJ100794,ASSAULT,No,41.87263827,-87.71650528,01/01/2025 3:38:00 PM
JJ100800,THEFT,No,41.85199725,-87.68875288,01/01/2025 3:41:00 PM
JJ100823,NARCOTICS,Yes,42.01987096,-87.67309047,01/01/2025 3:46:00 PM
JJ100793,ROBBERY,No,41.87617343,-87.67988846,01/01/2025 3:50:00 PM
JJ102517,OTHER OFFENSE,No,41.74745001,-87.69744395,01/01/2025 3:54:00 PM
JJ100813,CRIMINAL DAMAGE,No,41.69878145,-87.66067623,01/01/2025 4:00:00 PM
JJ100821,THEFT,No,41.76609135,-87.66870868,01/01/2025 4:00:00 PM
JJ100834,THEFT,No,41.76539149,-87.56649874,01/01/2025 4:00:00 PM
JJ100839,ASSAULT,No,41.7622707,-87.65778501,01/01/2025 4:00:00 PM
JJ101630,THEFT,No,41.87445892,-87.63522787,01/01/2025 4:00:00 PM
JJ101901,ROBBERY,No,41.80735263,-87.72846586,01/01/2025 4:00:00 PM
JJ134788,THEFT,No,41.90342637,-87.71658372,01/01/2025 4:00:00 PM
JJ100837,BATTERY,No,41.78161642,-87.70892352,01/01/2025 4:18:00 PM
JJ100840,THEFT,No,41.96092346,-87.73003424,01/01/2025 4:20:00 PM
JJ101575,THEFT,No,41.81798667,-87.60330163,01/01/2025 4:23:00 PM
JJ100857,CRIMINAL DAMAGE,Yes,41.84966653,-87.63194093,01/01/2025 4:30:00 PM
JJ100847,ROBBERY,No,41.95455794,-87.6499091,01/01/2025 4:35:00 PM
JJ100858,CRIMINAL DAMAGE,No,41.7600527,-87.57003694,01/01/2025 4:39:00 PM
JJ100877,BATTERY,No,41.90905068,-87.72042743,01/01/2025 4:56:00 PM
JJ100891,WEAPONS VIOLATION,No,41.74827285,-87.65003831,01/01/2025 4:56:00 PM
JJ100888,BATTERY,No,41.80276296,-87.61005059,01/01/2025 4:58:00 PM
JJ100860,CRIMINAL TRESPASS,Yes,41.88817016,-87.62954775,01/01/2025 5:00:00 PM
JJ100898,OTHER OFFENSE,Yes,41.88059122,-87.73731583,01/01/2025 5:00:00 PM
JJ100880,BATTERY,No,41.77334938,-87.58472289,01/01/2025 5:00:00 PM
JJ100942,MOTOR VEHICLE THEFT,No,41.87949607,-87.74579746,01/01/2025 5:00:00 PM
JJ101026,ROBBERY,No,41.86921305,-87.6696719,01/01/2025 5:00:00 PM
JJ101050,MOTOR VEHICLE THEFT,No,41.84506624,-87.65092147,01/01/2025 5:00:00 PM
JJ101096,BURGLARY,No,41.88812862,-87.65688298,01/01/2025 5:00:00 PM
JJ101299,CRIMINAL DAMAGE,No,41.80929706,-87.59196703,01/01/2025 5:00:00 PM
JJ101830,THEFT,No,41.85250878,-87.73038974,01/01/2025 5:00:00 PM
JJ102556,BATTERY,No,41.87871754,-87.73849727,01/01/2025 5:00:00 PM
JJ103945,CRIMINAL DAMAGE,No,41.80144275,-87.5847444,01/01/2025 5:00:00 PM
JJ100919,CRIMINAL TRESPASS,No,41.70588521,-87.65998329,01/01/2025 5:02:00 PM
JJ109135,DECEPTIVE PRACTICE,No,41.79282106,-87.71089037,01/01/2025 5:10:00 PM
JJ100885,ASSAULT,No,41.76110941,-87.6443089,01/01/2025 5:15:00 PM
JJ101007,MOTOR VEHICLE THEFT,No,41.88867401,-87.7471016,01/01/2025 5:15:00 PM
JJ100901,WEAPONS VIOLATION,Yes,41.75967579,-87.64871516,01/01/2025 5:17:00 PM
JJ138729,CRIMINAL DAMAGE,No,41.87014634,-87.69686455,01/01/2025 5:20:00 PM
JJ101390,OTHER OFFENSE,Yes,41.77372414,-87.79934921,01/01/2025 5:22:00 PM
JJ100899,WEAPONS VIOLATION,Yes,42.02223611,-87.66733216,01/01/2025 5:25:00 PM
JJ100895,ROBBERY,Yes,41.90428535,-87.66792758,01/01/2025 5:30:00 PM
JJ107562,OTHER OFFENSE,No,41.67313566,-87.65880935,01/01/2025 5:30:00 PM
JJ100908,OTHER OFFENSE,Yes,41.71652367,-87.67587486,01/01/2025 5:32:00 PM
JJ100904,BATTERY,No,41.75628355,-87.56000282,01/01/2025 5:33:00 PM
JJ100897,WEAPONS VIOLATION,Yes,41.70639308,-87.54042606,01/01/2025 5:36:00 PM
JJ100906,THEFT,Yes,41.90362354,-87.66690221,01/01/2025 5:38:00 PM
JJ100920,WEAPONS VIOLATION,No,41.86622945,-87.72093573,01/01/2025 5:38:00 PM
JJ100911,WEAPONS VIOLATION,Yes,41.77440626,-87.63578967,01/01/2025 5:40:00 PM
JJ106094,BATTERY,No,41.92785571,-87.76612409,01/01/2025 5:40:00 PM
JJ100905,ASSAULT,No,41.90942143,-87.76199267,01/01/2025 5:45:00 PM
JJ100909,BATTERY,No,41.86151067,-87.72015845,01/01/2025 5:45:00 PM
JJ103681,MOTOR VEHICLE THEFT,No,41.74920414,-87.55891145,01/01/2025 5:45:00 PM
JJ100930,NARCOTICS,Yes,41.8943983,-87.71872007,01/01/2025 5:52:00 PM
JJ100998,DECEPTIVE PRACTICE,Yes,41.76705854,-87.60724068,01/01/2025 5:52:00 PM
JJ100913,BATTERY,No,41.76767744,-87.66632062,01/01/2025 5:52:00 PM
JJ100916,ASSAULT,No,41.75054312,-87.60763938,01/01/2025 5:54:00 PM
JJ100929,OTHER OFFENSE,No,41.90377576,-87.63932407,01/01/2025 5:57:00 PM
JJ102545,BURGLARY,No,41.76668676,-87.56978969,01/01/2025 5:57:00 PM
JJ100933,MOTOR VEHICLE THEFT,No,41.87917402,-87.64990876,01/01/2025 6:00:00 PM
JJ100943,ASSAULT,No,41.66546091,-87.5580493,01/01/2025 6:00:00 PM
